t,eps_xx,eps_xy,eps_yy,sig_xx,sig_xy,sig_yy
0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.999551239777252e-06,3.533832343306029e-11,-7.075101081506109e-11,497858.4448655966,-103.75269026587436,102219.103842838
2,1.9999102479554515e-05,7.067664686228426e-11,-1.4150202162773162e-10,995716.8897323126,-207.50537966014127,204438.2076859953
3,2.9998653719331708e-05,1.0601497030000854e-10,-2.1225303243636968e-10,1493575.3345983378,-311.25806986243765,306657.31152812054
4,3.999820495910904e-05,1.4135329372569684e-10,-2.830040432525761e-10,1991433.7794653869,-415.01075895195584,408876.4153719996
5,4.999775202656909e-05,1.753311896404265e-10,-3.5570103196133354e-10,2487989.23635095,-650.3621671543813,511170.5138568202
6,5.999736898168417e-05,2.0644556185501148e-10,-5.262183966287016e-10,2976394.466721282,-446.6036658444895,614017.9884782598
7,6.999716925969858e-05,-3.548592850053472e-10,-6.019494844941761e-10,3392720.691974562,-3638.242433144772,712602.9270560853
8,7.999721427767344e-05,-6.214051145596291e-10,-3.1426554551561585e-10,3757402.839857379,-2352.8986919750564,805585.9454805247
9,8.999560719199138e-05,-1.326716928424315e-09,-9.181862779010015e-10,4031637.795904949,7584.9111336633405,879030.1156755972
10,9.999325604513372e-05,-5.903366103442758e-09,-8.383500125029042e-10,4299964.134468001,9332.650016619402,952168.8351943636
11,0.0001099939379444,-5.545150357842489e-09,-8.337648519472292e-10,4565296.774065219,1998.304027836816,1014409.6765850527
12,0.0001199950523455,-6.151485716576243e-09,-1.5852388201684422e-09,4783144.936747558,-6954.72747932686,1071441.8194929557
13,0.0001299969381198,-7.371380592256333e-09,-1.95297669953746e-09,4864590.048010112,-33323.57819289709,1111050.3158086664
14,0.0001399982169478,-9.940682410069864e-09,-6.732258331348789e-10,4970887.245048543,-36638.68005546535,1141569.156243942
15,0.0001499999643311,-1.0971936142180416e-08,-2.257369298388501e-09,5014820.3334571095,-25422.06655018336,1163822.211105739
16,0.0001600028939644,-1.1750559524141449e-08,-4.519526510963577e-09,5053134.729471284,-22366.226065448594,1186629.4329971245
17,0.0001700065192053,-1.6018553678721402e-08,-1.4198821540302176e-09,4816115.667289123,-45506.79555804453,1124687.9574471766
18,0.0001800133633681,-1.4615444538014852e-08,-2.8653487577459474e-09,4234249.40579508,-107668.15984463594,904606.2235371104
19,0.0001900148164208,-1.487765090051514e-08,-2.4110958020847073e-09,4348462.829953512,-101614.07797948968,899944.7973429313
20,0.0002000164449775,-1.4333549169382998e-08,-3.767436785776179e-09,4320091.689020759,-80057.28190206953,879921.9512964329
21,0.0002100179062133,-1.4766369177287076e-08,-3.420429283674597e-09,4458269.092431281,-76277.50343046177,892984.912578378
22,0.0002200116531375,-2.878904428093156e-08,-1.5221381182383306e-08,4468258.91182152,-124936.87482984888,848069.3308856114
23,0.0002300131594081,-2.9716734228347948e-08,-1.5245066428373728e-08,4407473.959523866,-115359.6716846406,806931.1266675844
24,0.0002400242055183,-2.6653041521572065e-08,-1.685976329855459e-08,3976149.215451647,-266712.4439321648,626374.7457417091
25,0.0002500231675743,-3.07669041070958e-08,-2.5224161187185563e-08,3991635.031626504,-248207.3721899747,582410.9281316466
26,0.0002600243628714,-3.2174911073628514e-08,-2.6375620189102973e-08,4074738.751655698,-263509.9738956048,586069.1453496225
27,0.0002700280370961,-3.4592857054602624e-08,-2.0092716244017148e-08,3816754.7019826807,-217272.02447217665,484406.4159105723
28,0.0002800299124599,-3.575292771859488e-08,-1.1594670692876191e-08,3710380.611635188,-260793.7007975937,376278.9281060667
29,0.000290031379086,-3.8065016919607394e-08,-1.4140788483315676e-08,3765905.658058307,-258042.2510747824,379146.1370216927
30,0.0003000351171308,-5.5497832956698956e-08,-2.9382734040892097e-08,3793781.4110631575,-281805.7648124153,363146.5149834589
31,0.0003100441218598,-6.099285939531557e-08,-1.0622241620426535e-07,3430808.4979951093,-331128.41299140465,189304.16553937568
32,0.0003200462099685,-6.229941989119951e-08,-1.0722722076153589e-07,3439902.7603346272,-369791.3196354885,115278.67948444454
33,0.0003300484877735,-6.43428001636577e-08,-1.092551989489764e-07,3473803.9977904838,-373203.4287279802,111437.9912907435
34,0.000340050463928,-6.80479584334625e-08,-1.1160964264737173e-07,3524905.9901774856,-362763.2649523857,74956.88934764851
35,0.0003500563156716,-7.129350237295297e-08,-1.0266538801346768e-07,3212789.067997296,-241220.62016662527,-24018.88979356848
36,0.0003600593771364,-6.939697849134623e-08,-1.0186596799340894e-07,3201179.9403985734,-259658.68204202867,-166980.25467967518
37,0.0003700639981001,-7.10506105591566e-08,-1.078568100150844e-07,3170704.994486678,-313436.36230155925,-251798.6989028284
38,0.0003800674988831,-7.353119831852719e-08,-1.0376172440194297e-07,3044975.103440725,-285463.12676498137,-359873.75685653766
39,0.0003900695730073,-7.672875006568287e-08,-1.0530999366369993e-07,3109556.954854144,-292240.7524159227,-371897.441901883
40,0.0004000730736676,-7.96686202305695e-08,-1.1933930978303004e-07,3043232.7629350675,-300713.86960889545,-394467.5421787674
41,0.0004100746236084,-8.435141541336066e-08,-1.1313312977864317e-07,3008681.30685026,-291652.1977396588,-418284.4417429214
42,0.0004200799900075,-8.108482114025673e-08,-1.1025903509513772e-07,3064703.90509768,-291476.4859467645,-430286.3178114602
43,0.0004300827879579,-8.950364539438848e-08,-1.2029851716710282e-07,3126285.9696515515,-300278.75232543086,-442911.3142436118
44,0.0004400856297376,-9.033111580873984e-08,-1.1427669360828413e-07,2788549.945583673,-342846.3338977266,-436375.8971865466
45,0.000450090544762,-9.893249247968349e-08,-1.2799123126604533e-07,2258214.4849315,-429888.05709381256,-403928.03133477527
46,0.000460095054269,-9.579378419139228e-08,-1.0478602571936607e-07,1748080.2111636747,-386762.0026618142,-384338.9951214085
47,0.0004700971130034,-9.789101298867892e-08,-1.0697217218653452e-07,1782300.7927092132,-394648.6406930356,-395341.3279403119
