t,eps_xx,eps_xy,eps_yy,sig_xx,sig_xy,sig_yy
0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.000210994320585e-06,-3.3989174092405416e-10,-2.4833973784954803e-10,148995.01869189274,-35.86194531774756,31010.523606098533
2,6.000269626558166e-06,-3.3187649824368925e-10,-2.4718996425860825e-10,297989.64131896454,-63.978611464254726,62017.58810608304
3,9.000322415708245e-06,-3.1562622862271536e-10,-2.61020465000296e-10,446984.2706042545,-92.11241294407976,93024.69234539644
4,1.2000379714868034e-05,-3.1529659283053187e-10,-2.6150874152415967e-10,595978.9021294537,-120.24636874057784,124031.79697790233
5,1.5000437839062642e-05,-3.015409033509991e-10,-2.6473074118780113e-10,744973.532773742,-148.38028664735089,155038.9013579686
6,1.8000499991857237e-05,-2.947508056000724e-10,-2.659118007405737e-10,893968.1640183274,-176.51427557425762,186046.0056596112
7,2.1000549914479546e-05,-2.8991570085050725e-10,-2.7574861278029385e-10,1042962.7917803492,-204.64824453588284,217053.1104329781
8,2.400060682842658e-05,-2.7235650560668236e-10,-2.8226767379789107e-10,1191957.421152105,-232.7822057053596,248060.2147433652
9,2.70006625060619e-05,-2.6051514213719597e-10,-2.831656645901273e-10,1340952.0520353846,-260.9161454811986,279067.31920549175
10,3.0000721329921914e-05,-2.511530889611106e-10,-2.8369503059044586e-10,1489946.6818674407,-289.0501228257757,310074.4236466133
11,3.300077909538518e-05,-2.4092645415665586e-10,-2.9421466524586637e-10,1638941.3140458418,-317.1840450545092,341081.52803266334
12,3.600083639213842e-05,-2.3106294454215909e-10,-2.954776188008845e-10,1787935.943771686,-345.3180479250491,372088.6326855594
13,3.900088904957182e-05,-2.1661544439525932e-10,-3.0252036889471925e-10,1936930.576468693,-373.45198424602006,403095.7372132276
14,4.200094130983968e-05,-2.0926592882039287e-10,-3.0866385688991844e-10,2085925.2063528765,-401.5859126197115,434102.8414498496
15,4.500100739868958e-05,-1.9919240008956647e-10,-3.158654727121325e-10,2234919.8371166405,-429.71988628264046,465109.9461218637
16,4.80008959729421e-05,1.7563891837467638e-10,-7.452167952518869e-11,2383416.8013278786,-518.8242889529932,496196.4748059128
17,5.1000957689422814e-05,1.7746029409806095e-10,-8.255048559530549e-11,2532306.1048250915,-550.4926730290415,527218.73528333
18,5.400101529995455e-05,1.8366094734147543e-10,-8.880261440161081e-11,2677554.158936837,-444.79827350553927,558550.2689327445
19,5.70010694321568e-05,1.978850728133957e-10,-9.223001410140376e-11,2822041.1030480326,-553.752692796076,589817.0334801106
20,6.0001128053626985e-05,2.067326495472348e-10,-9.49204979578442e-11,2962204.945002038,-1262.3902439776996,621244.2668116491
21,6.300117539564861e-05,2.1700801815636354e-10,-1.0007758573607361e-10,3103183.4614101886,-893.7203562253095,652330.4785081568
22,6.600123960545556e-05,2.2300382955451323e-10,-1.0736427262545171e-10,3230134.35637602,-811.0147075799445,683107.4931606875
23,6.900129875709854e-05,2.3423230161377037e-10,-1.0954418859102483e-10,3349016.9427062757,-1269.7651886746612,712598.3107407307
24,7.200135302210871e-05,2.3649020917025987e-10,-1.2239651002020678e-10,3445678.802676756,-2151.512454717148,739760.9993002021
25,7.500184119464425e-05,3.1476595424782685e-10,-9.206566018036508e-11,3555944.7858878486,-3334.5123945964287,769727.4922094861
26,7.800186633141393e-05,3.2184689966215666e-10,-8.709428042295153e-11,3658614.5670375135,-4938.736061054837,797039.112379244
27,8.100193374027923e-05,3.627909833746144e-10,-9.780063645799076e-11,3773726.6294224905,-4492.986340015536,825928.9724149468
28,8.400203068334695e-05,3.4892825154659144e-10,-8.343170557975669e-11,3873519.044527067,-6181.247513127644,852627.7102454655
29,8.7002093624296e-05,3.5867678655879425e-10,-9.115080427557313e-11,3956643.632437854,-5063.571361661818,876730.482250618
30,9.000216946372514e-05,3.58882454840774e-10,-1.0774988566543615e-10,4048640.559217142,-3996.856515031468,901635.3336360444
31,9.300222324688764e-05,3.652596716775036e-10,-1.111794368762968e-10,4137853.043978172,-8037.5389737342975,927134.866833264
32,9.60022685340638e-05,3.7585279393527885e-10,-1.1472756545449232e-10,4235389.295663885,-5592.0413263822375,952694.2721630211
33,9.90022491307389e-05,3.8081894655617027e-10,-1.2803900833339559e-10,4319949.887484876,-5842.454087188607,977377.4873864942
34,0.0001020025462372,4.1016672433806534e-10,8.68457201368758e-11,4273017.718066715,-2010.7903616309363,979684.4970315228
35,0.0001050026054303,4.2244092810759206e-10,8.112471399088706e-11,4339487.935485867,-1649.1385472476572,998706.9462155936
36,0.0001080026906449,4.3396204453722365e-10,8.685163715935372e-11,4413636.126456084,-1168.8917597391442,1019241.1076347452
37,0.0001110027393004,5.135254163614065e-10,2.868505284579233e-10,4502142.346585951,-1425.0825136074836,1040237.6607607412
38,0.0001140027749253,5.164863649021807e-10,2.930610533310175e-10,4550645.986069489,-3546.6518919777727,1055202.8816579091
39,0.0001170028132757,5.227894295311503e-10,2.919016755161976e-10,4606360.158098066,-8460.521404517262,1072315.7581455505
