t,eps_xx,eps_xy,eps_yy,sig_xx,sig_xy,sig_yy
0,0.0,0.0,0.0,0.0,0.0,0.0
1,-3.8549344509131245e-11,1.5001920810692794e-05,-1.32540544587455e-09,-1946.81301788084,593165.7734144577,7995.038164859168
2,-7.709868901620965e-11,3.000384162138559e-05,-2.650810891744542e-09,-3893.626035689981,1186331.5468294928,15990.076329933056
3,-1.1193613263913892e-10,4.500577249543721e-05,-3.964202606413338e-09,-6184.765685154216,1779186.210099406,23890.59619172726
4,-1.259373695341299e-10,6.000785557737542e-05,-5.6047575161809085e-09,-18419.035468088678,2360549.505678565,21018.209740344348
5,5.588143075871264e-10,7.500759674165356e-05,-1.4271123061040578e-08,-56867.76902513524,2913173.40378528,-8304.282801663945
6,2.801214958911427e-09,9.000996441951696e-05,-1.637024177126044e-08,-140972.24942527924,3424179.033365663,-86696.12933104104
7,4.563817359511149e-09,0.0001050120734731,-1.8610535060624197e-08,-251368.433892224,3919798.434230418,-171745.75282950577
8,9.074507843844194e-09,0.0001200163663889,-1.899943042369201e-08,-406286.0346678808,4367622.085693959,-322882.859803532
9,1.2183858146927938e-08,0.0001350200141799,-1.887259854895539e-08,-570053.0546208989,4805784.3605711125,-476777.1012800167
10,1.8135641728678823e-08,0.0001500250317998,-1.954860772830673e-08,-788935.673194341,5183219.337089313,-707144.2093562745
11,2.9208053429055953e-08,0.000165033091311,-1.57882142166668e-08,-1027414.1487623168,5545909.276547894,-949515.7348039484
12,3.649368505105381e-08,0.0001800414096586,-1.3463190978053926e-08,-1329181.923268692,5877663.193051934,-1269989.8453763127
13,4.581545870778614e-08,0.0001950502273061,-8.518997223949239e-09,-1714360.149126391,6149462.763522891,-1710736.535798174
14,5.39224525015576e-08,0.0002100560023034,-7.542833592807312e-09,-1956908.3177599015,6542999.108859355,-1909470.4681767288
15,5.9559531702446856e-08,0.0002250619030712,-6.049455741358311e-09,-2265395.199484132,6882521.186664302,-2166777.02715654
16,6.773152770880453e-08,0.0002400706022573,-1.3759806941735063e-09,-2601384.813120955,7200845.295233611,-2476514.39466344
17,7.318445434275799e-08,0.0002550748635075,-4.4446002959665677e-10,-2872856.4753168058,7560032.480791632,-2738724.2747390727
18,7.256224592877865e-08,0.0002700780352233,2.4472977228227813e-09,-3362499.742214221,7784926.388425928,-3191096.1433360325
19,8.244698059326928e-08,0.0002850887981383,6.331937192621521e-09,-3683806.31480404,8097926.639877248,-3588870.6205931334
20,8.959195496817695e-08,0.0003000946402852,5.948892529706783e-09,-3923967.883380286,8474611.865349734,-3834389.493956204
21,9.630852053501021e-08,0.0003151014703107,7.383480061737417e-09,-4246250.445288211,8788192.936006978,-4138749.421698405
22,1.096687213165693e-07,0.0003301153981724,1.2405340522926646e-08,-4598157.240799627,9108772.673536029,-4458435.588846492
