t,eps_xx,eps_xy,eps_yy,sig_xx,sig_xy,sig_yy
43,0.0004301183811906,4.3007389633213017e-08,3.3086826351225925e-08,3085768.312279124,15269.399684111682,-216251.94951268588
44,0.0004401230641703,4.3928581797163794e-08,3.390442732982462e-08,2793505.7165351054,-25804.91835306533,-209819.6885285921
45,0.0004501230424698,3.729959127249963e-08,3.64596468783314e-08,2751680.1975933635,-31487.372294502424,-414406.4255497217
46,0.0004601410656846,5.664466799984077e-08,-5.940378360665025e-09,2709080.9483800977,-54618.85269504944,-492401.9265978798
47,0.0004701444402191,4.602406059581709e-08,-1.0977883414483784e-07,2526859.0384636167,-177068.39345788577,-656747.3593855959
48,0.0004801474500884,4.9016833053637115e-08,-1.186506516429082e-07,2567854.7562405868,-174234.18128214107,-674927.9088241805
49,0.000490150988866,4.9870047329733715e-08,-1.210871025257416e-07,2583358.357452176,-157042.51492232704,-709613.1641347362
50,0.0005001546829265,5.0871180040782324e-08,-1.2646198919499836e-07,2616512.8498907997,-154822.8820234384,-733592.8400564028
51,0.0005101588967304,5.015607807426847e-08,-1.29695261706243e-07,2199351.0224287496,-250570.7578857721,-744958.8333061173
52,0.0005201703755729,4.8747813381898136e-08,-1.3349255092498594e-07,2206663.28031308,-262902.1022190962,-773180.4014990152
53,0.000530185669477,4.922591546887866e-08,-1.3347844119663717e-07,2222539.8313808045,-275510.5480803682,-800361.712935365
54,0.0005401921789998,4.992147304534941e-08,-1.3729644214113933e-07,2190180.4075721395,-242399.3591988398,-857002.6780710132
55,0.0005501948825186,5.0140801707243445e-08,-1.3781718751812146e-07,2213405.968225697,-248478.8326973204,-876032.6748451508
56,0.0005601961617878,5.322545276393732e-08,-1.3988402973791902e-07,2234038.049770063,-264483.8098409496,-900513.0156916213
57,0.0005701904908032,2.1923854208442313e-08,-2.0067849368647325e-07,2216781.3247838183,-309702.60654010414,-966774.1039074413
58,0.0005801938131157,2.216847920349914e-08,-2.0614664925624e-07,2231672.0214755014,-312835.91091224307,-992393.1092094728
59,0.00059020127028,2.2207284439300016e-08,-2.107983987940861e-07,2067499.5489029647,-289004.4834863688,-1016495.2417964966
60,0.0006002046057174,2.2542402617566772e-08,-2.1177655735892493e-07,2090768.1896303988,-288486.85826944694,-1041342.1963517274
61,0.0006102147466816,1.515854087747496e-08,-1.9220519453857146e-07,2044022.972306745,-324854.7852019238,-1101243.8129947798
62,0.0006202156986119,1.9838740502472597e-08,-1.948682870837476e-07,2058687.183901009,-345810.8545069145,-1138865.1493753593
63,0.0006302198664628,2.2291541688835675e-08,-2.116353364794401e-07,2016364.2628788175,-364161.5650600483,-1142880.6874286493
64,0.0006402322234114,3.030611969868854e-08,-2.6755981735320545e-07,2012898.8202904707,-354193.666531584,-1176273.101236805
65,0.0006502371211002,3.5545031534177945e-08,-2.687868863971777e-07,2041713.393036332,-359806.0475120102,-1196200.7189957215
66,0.0006602382777878,4.8858028401154416e-08,-2.763740806799541e-07,2049643.6050094955,-366536.1049535276,-1226881.973763437
67,0.0006702455158006,5.835632292436479e-08,-2.834767621626544e-07,2058411.0450338484,-383675.76014685904,-1271315.2740207023
68,0.0006802064527738,1.8794124470832798e-07,-3.22404421405666e-07,1708295.5440508693,-173493.1033762946,-897055.8687697533
69,0.0006902093781666,1.905968812319401e-07,-3.256449997847656e-07,1727475.655400867,-172227.00153085886,-912470.1844503456
70,0.0007001202676068,4.845833524424896e-07,-3.774683312537287e-07,1611505.1582548362,-191686.4237303761,-808669.635329331
71,0.0007101224217517,4.999265720632976e-07,-4.0690931946947325e-07,1598817.309868924,-191275.5748860511,-813806.9562074156
72,0.0007201276657905,5.111417531675113e-07,-4.254346295354799e-07,1607672.6775952107,-185453.35544695737,-834037.729987564
73,0.0007299367720747,7.357347367059196e-07,-4.708525843029247e-07,1579647.6625336425,-143873.93416093162,-861825.8471691305
74,0.0007399369113884,7.441477228915464e-07,-4.771554699958255e-07,1592273.8544171054,-149517.4238993314,-874279.2676225132
75,0.0007499360815538,7.542287062145456e-07,-4.836124723702624e-07,1607746.1397666307,-149283.93258809627,-887280.3990407916
76,0.0007599349074532,7.637197761129071e-07,-4.846918817265708e-07,1618543.0270176034,-145441.3695460856,-902406.928809364
77,0.000769939397934,7.788335367247842e-07,-5.161561567349064e-07,1630323.3474330185,-144178.70202610063,-918443.8329883234
78,0.0007799538126778,7.924533228023079e-07,-5.217823955646811e-07,1634206.556728921,-147923.76341374294,-927714.1380794313
79,0.0007899532676835,8.027806129243525e-07,-5.268621071129683e-07,1649369.6358169827,-149291.16918148988,-942296.0863818242
80,0.0007999412704792,8.111114393146167e-07,-5.305847091638722e-07,1656160.4400245138,-155944.65901242226,-957613.572525576
81,0.0008099385494475,8.231211406163716e-07,-5.379158553257186e-07,1669790.737918296,-157047.89895963523,-968931.475597856
82,0.0008199363171216,8.336907958413295e-07,-5.394662663660326e-07,1685681.1600848509,-157787.72312081212,-979524.6364754924
83,0.0008299305319523,8.579945085677196e-07,-5.377491953062143e-07,1679426.204809883,-171240.10176263895,-999726.783338982
84,0.0008399349114506,8.680838379883445e-07,-5.340002398829148e-07,1637878.2101825543,-213149.70330223028,-1036128.0983494348
85,0.0008499343202629,8.787905049953951e-07,-5.455362281293283e-07,1653417.333566104,-212875.5565240068,-1048697.005913854
86,0.0008599333389196,8.890044386146366e-07,-5.520162857871049e-07,1672289.07360608,-163996.80637457647,-1016104.2774282478
