t,eps_xx,eps_xy,eps_yy,sig_xx,sig_xy,sig_yy
0,0.0,0.0,0.0,0.0,0.0,0.0
1,-2.883100132646329e-09,6.602726872149639e-06,-9.273032073802062e-09,-25031.63144523315,230184.13150494127,-7532.981052860322
2,-5.766200260964257e-09,1.320545374429799e-05,-1.854606414760445e-08,-50063.26289023336,460368.2630099512,-15065.962106525452
3,-5.156299195254697e-08,1.978036906397019e-05,-2.3302728278119072e-08,-76911.54130028238,689608.5442276463,-23609.630977766847
4,-1.861804787025265e-07,2.6177827485605885e-05,-3.2501338141526946e-08,-107811.0132181376,911674.0302186724,-42505.375463468765
5,-2.955465077857512e-07,3.266280853034908e-05,-4.428070752439382e-08,-138403.57266252112,1135684.5327581496,-58049.58243957452
6,-5.932278108283093e-07,3.889456714904238e-05,-7.317306780785698e-08,-182761.02001517577,1345088.178586591,-90379.44965445902
7,-1.0043759416134136e-06,4.501428436448446e-05,-7.676953686339584e-08,-235248.54454998265,1548363.0677579883,-130069.82492953456
8,-1.0788761806460068e-06,5.139919213953379e-05,-8.986943896091877e-08,-279114.4041449058,1750430.9738289495,-172907.05355412478
9,-1.3249976734840426e-06,5.750088916016752e-05,-1.1790702543377684e-07,-343895.18701540644,1923937.7284747544,-256979.5301233139
10,-1.767799720600973e-06,6.288681467751117e-05,-2.0054547260776882e-07,-437716.696205246,2063618.321539356,-387254.4685298421
11,-1.7990004244991566e-06,6.901586348880767e-05,-2.629501773546133e-07,-486791.1313534848,2246982.3004348576,-467604.22787237365
12,-2.196925943089142e-06,7.463220348705101e-05,-2.91034287273519e-07,-563162.4091409082,2406589.709757466,-575173.8725906599
13,-1.8613690187890664e-06,8.055161835074419e-05,-3.255616935509956e-07,-610801.9843349484,2572884.095587788,-674243.4282907073
14,-1.7935543781577107e-06,8.643857520596008e-05,-3.5718328439149495e-07,-561134.0282560901,2835228.1082814494,-709615.0978839346
15,-2.149385223208559e-06,8.925035776272522e-05,-5.540745365122884e-07,-679003.1272699492,2874426.9704434057,-1035955.1611420244
