t,eps_xx,eps_xy,eps_yy,sig_xx,sig_xy,sig_yy
0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.466586208997971e-09,4.038841463219666e-06,-8.985749525448782e-09,-2866.213351137196,151907.76209984004,5626.189320600122
2,1.693317241743265e-08,8.07768292643933e-06,-1.797149905082409e-08,-5732.426702262405,303815.52419963613,11252.378641166417
3,2.5399758626112426e-08,1.2116524389659e-05,-2.6957248578390844e-08,-8598.64005362719,455723.2862992671,16878.56796169389
4,3.3866344831666794e-08,1.6155365852878676e-05,-3.5942998097078465e-08,-11464.85340487326,607631.0483987473,22504.75728188347
5,4.233293104124075e-08,2.019420731609834e-05,-4.4928747623605336e-08,-14331.06675590115,759538.8104984799,28130.946602258515
6,5.07995172502623e-08,2.423304877931801e-05,-5.3914497149610224e-08,-17197.280106959937,911446.5725986168,33757.13592317287
7,5.9266103459629584e-08,2.8271890242537665e-05,-6.290024667285493e-08,-20063.49345821781,1063354.3346985693,39383.32524421618
8,6.77326896700391e-08,3.231073170575734e-05,-7.18859962044215e-08,-22929.70680967877,1215262.096798358,45009.51456483757
9,7.619927587937478e-08,3.634957316897696e-05,-8.087174573527509e-08,-25795.920161035257,1367169.858897905,50635.70388520867
10,8.466586208321798e-08,4.0388414632196646e-05,-8.985749524723705e-08,-28662.13351240704,1519077.6209964517,56261.89320453217
11,9.912965302656524e-08,4.442718507153875e-05,-8.974675149903417e-08,-31342.577538213976,1670689.869023805,62000.20859195572
12,1.1696931490515528e-07,4.846606114929462e-05,-9.063124003267642e-08,-34789.91897049339,1821775.3308001244,67456.7837028118
13,1.5681771709979594e-07,5.2504912617400905e-05,-8.282997775779898e-08,-37880.24460414444,1971768.7382210304,72902.89903338716
14,2.083182543181162e-07,5.654398046542649e-05,-4.148074715794252e-08,-43117.96996401688,2117894.297448828,76434.38774878434
15,3.133230630816323e-07,6.0583410745533024e-05,-4.9323738047785306e-08,-47790.30220390706,2262041.356137565,76783.1609484819
16,4.2990141688965803e-07,6.462407409585396e-05,-1.1562970847503658e-09,-62346.648299272834,2399518.7831736766,78122.7099966785
17,6.012109506629403e-07,6.866323192016247e-05,1.4145332867773762e-07,-68967.5034476347,2537953.833642904,79929.1808669979
18,7.348594719963912e-07,7.270223212977533e-05,2.386321304847772e-07,-77333.00995772464,2678929.0987945115,80574.2278656629
19,1.057553992190713e-06,7.674123293701294e-05,3.696162901092182e-07,-96110.21324821997,2803360.282091168,72454.71942720332
20,1.345711074922423e-06,8.078034970679699e-05,6.00425042558384e-07,-106386.11028809228,2933069.811777721,69576.26900882527
21,1.5873472639763453e-06,8.48196842234817e-05,7.744665905944907e-07,-111743.43365195482,3066949.443891866,68050.61410052337
22,1.9202342891431816e-06,8.886028778083306e-05,1.1546295017981745e-06,-127963.85657694122,3184906.044576151,63016.68699836671
23,2.1541935392292702e-06,9.290250922093527e-05,1.326683268701014e-06,-141618.47538380185,3312870.947428015,50248.188749197856
24,2.9607956749841285e-06,9.69352823475243e-05,1.767053065878394e-06,-151368.1596970239,3420244.4301067004,58621.060464271926
25,3.653104864944778e-06,0.0001009610569238,2.372184014905934e-06,-155857.58141255777,3555251.170189852,69619.67791576838
26,3.9842243567634255e-06,0.0001049977128437,2.6985732909874204e-06,-160498.19645668013,3684817.575224869,65042.71226736612
27,4.548848131389049e-06,0.0001090391699394,3.372651331536756e-06,-173829.80123978615,3789024.92464059,52727.53104900462
28,4.8113612669908525e-06,0.0001130771296422,3.831769346400409e-06,-188400.04841254468,3910360.12225696,49283.09477890968
29,5.5754552884900745e-06,0.0001171142490164,4.638282289095953e-06,-194162.21105206816,4017570.5855609896,48729.89789047365
30,6.271316605949033e-06,0.000121152435509,5.291863206911558e-06,-205714.7518633156,4122568.615710123,41540.638119907766
31,6.7486420348212e-06,0.0001251913632515,5.585376303620433e-06,-219436.76768845785,4238409.751977119,30215.48263963793
32,7.322081712801472e-06,0.0001292295892409,6.220548617271411e-06,-235327.83424350055,4341380.87589579,14704.438451288326
33,9.016546063145867e-06,0.0001332633754084,7.259205669217689e-06,-251414.9617612725,4406750.791398229,-5761.547278416311
34,9.959907131797004e-06,0.0001373035549356,8.114122926713792e-06,-269004.71016108146,4496040.756165953,-19849.65822231541
35,1.1501030784463976e-05,0.0001413495302794,9.448152635708816e-06,-285957.2813804376,4555092.524764313,-43082.7438424075
36,1.24051539763987e-05,0.0001453945564969,1.026262507362962e-05,-325184.70906126127,4624356.144005008,-63393.94208964477
37,1.3192580974981352e-05,0.0001494340128626,1.0826824863874168e-05,-341284.3458896915,4725872.779823235,-78796.74908413365
38,1.3720146143495008e-05,0.000153451914568,1.2155566418901482e-05,-360468.0928110803,4811283.4210925605,-89006.58030154138
39,1.4169879527209324e-05,0.0001574913156614,1.3075907391094228e-05,-392707.9882869424,4902559.712612968,-112403.0696996518
40,1.5344829580455096e-05,0.0001615444025877,1.3775190125042372e-05,-407515.0520408683,4985388.410513934,-118595.45610198371
41,0.0001098795215049,0.0001654943909754,0.0001427425822223,-308919.1659746687,1056570.243890535,10955.515706144084
42,0.0001149604992906,0.0001695218995294,0.0001461675534032,-313536.93484834256,1054488.0498555496,22879.579177570067
43,0.0001176976540355,0.0001735581352325,0.0001496477332462,-321002.0999623715,1079594.9081915186,23424.33106739711
44,0.0001208948969454,0.0001775941892334,0.0001529538770715,-331900.0907454629,1101473.5375669615,19128.271258660305
45,0.0001236798227238,0.0001816276337011,0.0001564150787286,-339584.7831871718,1126142.704913037,18887.717373828225
46,0.0001264666314552,0.0001856638474759,0.0001599129215616,-347506.33486158395,1150471.8536370343,18680.698405464405
47,0.0001292147633633,0.000189699184256,0.0001633934021717,-355108.6746299391,1175390.0980744753,19005.24278700606
48,0.0001342011006909,0.0001937378745682,0.0001675102824876,-356696.97301451134,1169791.9736307738,29766.044335495
49,0.0001368889965366,0.0001977741100306,0.0001712537392611,-366541.4377426656,1192415.9188519928,28019.883112809428
50,0.0001396826495273,0.0002018103163577,0.000174748713532,-374021.8752541969,1216750.937594243,28591.71745605724
51,0.0001462963695091,0.0002057210082892,0.0001716870164182,-336161.2386198753,1214363.9927543362,50418.84284646464
52,0.0001489238150866,0.0002097524902265,0.0001770561607512,-358392.03087600105,1216789.410708875,45050.28208789604
53,0.0001519021148982,0.0002137843003034,0.0001803064718901,-366486.6561795387,1237895.3354641676,45738.87718709122
54,0.0001547686390779,0.0002178179695647,0.0001837084938973,-373385.2399852552,1261236.0491385572,46597.00375241963
55,0.0001576062005404,0.0002218515888661,0.000187233237224,-383217.9129887965,1282750.0363310303,47314.6806662552
56,0.0001604316037371,0.0002258848603426,0.0001909234650383,-394547.0633867448,1301425.9867931425,44360.4192631878
57,0.0001632976907963,0.0002299183866768,0.0001943345736667,-394959.9570487237,1324517.5987375788,45127.63230733437
58,0.0001717939971476,0.000233957629328,0.0001962354464708,-464770.9566044774,1245550.0438219442,-48684.208151791456
59,0.0001747828185267,0.0002379915392379,0.0001996329916673,-473987.1764670925,1265857.0899331982,-51117.346839382924
60,0.0001777080821371,0.0002420253411007,0.0002030799581409,-482684.3031736151,1286160.7941104956,-52863.14687401495
